date,ticker,side,size,price,value,comm
2021-01-20,VZ,BUY,108,41.374116204038216,4468.404550036127,4.468404550036127
2021-01-20,WMT,BUY,68,44.56457604365801,3030.3911709687445,3.0303911709687448
2021-01-21,AAPL,SELL,-17,129.94139692937577,1737.1858049334821,2.2090037477993882
2021-01-21,AMGN,SELL,-2,212.10110231374415,411.2063611194491,0.4242022046274883
2021-01-21,AXP,SELL,-5,120.31844030972188,451.54709139003864,0.6015922015486095
2021-01-21,CAT,BUY,2,175.17919250607315,350.3583850121463,0.35035838501214633
2021-01-21,CRM,BUY,40,220.5635903326146,8822.543613304584,8.822543613304584
2021-01-21,CSCO,SELL,-1,38.878475504571085,37.787142395377096,0.03887847550457109
2021-01-21,CVX,SELL,-3,75.11817962192887,199.2186700500383,0.22535453886578663
2021-01-21,DIS,SELL,-6,169.16953314413448,737.6143022110218,1.015017198864807
2021-01-21,GS,BUY,9,256.6976756227397,2310.2790806046573,2.3102790806046576
2021-01-21,IBM,BUY,7,99.88106810348339,699.1674767243837,0.6991674767243837
2021-01-21,INTC,SELL,-7,53.34696805151325,337.021901922339,0.37342877636059274
2021-01-21,JNJ,BUY,1,139.28893989125433,139.28893989125433,0.13928893989125432
2021-01-21,JPM,BUY,5,118.94327354627345,594.7163677313672,0.5947163677313672
2021-01-21,KO,BUY,1,41.702009833001185,41.702009833001185,0.04170200983300119
2021-01-21,MCD,SELL,-4,189.80736366020673,686.7105932842771,0.7592294546408269
2021-01-21,MMM,BUY,6,117.90505212484247,707.4303127490548,0.7074303127490549
2021-01-21,MRK,SELL,-11,66.08195673757469,697.8245763376061,0.7269015241133215
2021-01-21,NKE,BUY,6,131.80789872281414,790.8473923368849,0.7908473923368848
2021-01-21,PG,BUY,6,114.3607842319014,686.1647053914085,0.6861647053914085
2021-01-21,TRV,SELL,-4,133.42284186573715,411.1114754778585,0.5336913674629487
2021-01-22,AMGN,BUY,6,212.53236639617003,1275.1941983770203,1.2751941983770203
2021-01-22,CRM,BUY,3,221.75669680207366,665.270090406221,0.6652700904062211
2021-01-28,AMGN,SELL,-11,212.50511290687456,2263.944714769119,2.33755624197562
2021-01-29,AAPL,SELL,-15,131.9128158775094,1532.8110043530726,1.9786922381626408
2021-01-29,AMGN,BUY,8,206.35673883085758,1650.8539106468606,1.6508539106468607
2021-01-29,AXP,BUY,22,110.53448255235877,2431.758616151893,2.431758616151893
2021-01-29,PG,SELL,-2,113.84423126916948,214.56615962651205,0.22768846253833896
2021-02-03,CSCO,SELL,-23,39.35154170537344,869.1042750936732,0.9050854592235892
2021-02-05,AAPL,BUY,10,133.72199149092364,1337.2199149092364,1.3372199149092365
2021-02-05,CRM,SELL,-15,235.57184417528853,3198.521191760331,3.5335776626293285
2021-02-05,CSCO,SELL,-24,40.917006478752945,906.8914174890504,0.9820081554900707
2021-02-05,CVX,BUY,40,72.05291149617477,2882.116459846991,2.882116459846991
2021-02-05,NKE,SELL,-51,130.70592692695163,5299.688219450607,6.666002273274533
2021-02-05,PG,BUY,6,113.02153856348794,678.1292313809276,0.6781292313809276
2021-02-05,TRV,SELL,-8,130.2973805971124,822.222950955717,1.0423790447768992
2021-02-05,UNH,BUY,3,303.9086864459382,911.7260593378146,0.9117260593378146
2021-02-05,VZ,BUY,32,40.0605437127711,1281.9373988086752,1.2819373988086753
2021-02-05,WMT,BUY,3,44.524229651720646,133.57268895516194,0.13357268895516194
2021-02-08,AAPL,BUY,10,132.43685835840637,1324.3685835840638,1.3243685835840637
2021-02-08,AMGN,BUY,12,200.5096985201868,2406.1163822422413,2.4061163822422413
2021-02-08,AXP,SELL,-13,118.98668685358744,1190.1798911964033,1.546826929096637
2021-02-08,BA,BUY,3,209.65477805328365,628.964334159851,0.6289643341598511
2021-02-08,CRM,BUY,13,236.16250178877948,3070.112523254133,3.0701125232541333
2021-02-08,CSCO,SELL,-7,41.78943202569558,264.5099967676397,0.29252602417986906
2021-02-08,CVX,SELL,-28,72.26101354114837,1869.91473833986,2.0233083791521547
2021-02-08,DIS,SELL,-4,179.53024799465553,491.74286814068125,0.7181209919786221
2021-02-08,GS,SELL,-2,260.4583304545915,364.21265505503527,0.520916660909183
2021-02-08,HD,SELL,-1,245.85072329221106,223.5831401912465,0.24585072329221105
2021-02-08,HON,BUY,7,171.7614167354338,1202.3299171480367,1.2023299171480366
2021-02-08,IBM,BUY,12,94.12399535027687,1129.4879442033225,1.1294879442033225
2021-02-08,INTC,BUY,5,53.123903982457534,265.61951991228767,0.26561951991228766
2021-02-08,JNJ,SELL,-1,142.34986147017045,121.64478701074356,0.14234986147017045
2021-02-08,JPM,BUY,5,121.14347607232529,605.7173803616264,0.6057173803616264
2021-02-08,KO,SELL,-20,42.66810458363663,808.0528918683116,0.8533620916727326
2021-02-08,MCD,BUY,5,188.63926732139706,943.1963366069853,0.9431963366069853
2021-02-08,MMM,SELL,-7,124.07027596019698,763.1964498576356,0.8684919317213788
2021-02-08,MSFT,SELL,-18,232.6643950399062,3570.0138196044963,4.187959110718311
2021-02-08,NKE,SELL,-25,134.20959201221405,2597.886382083631,3.3552398003053514
2021-02-08,PG,BUY,2,113.73055612257066,227.46111224514132,0.22746111224514132
2021-02-08,TRV,BUY,11,130.35565823779064,1433.912240615697,1.433912240615697
2021-02-08,UNH,BUY,12,299.10134038221094,3589.216084586531,3.5892160845865315
2021-02-08,VZ,BUY,7,40.18391375194191,281.28739626359334,0.28128739626359334
2021-02-08,WMT,SELL,-1,44.89829641581167,40.33025833591619,0.044898296415811674
2021-02-09,AAPL,SELL,-17,132.8783302287044,1758.4906495089717,2.258931613887975
2021-02-09,AMGN,SELL,-1,199.71168317244877,205.5267171205996,0.19971168317244878
2021-02-09,AXP,SELL,-3,119.71822190713506,274.65689796840076,0.3591546657214052
2021-02-09,BA,SELL,-2,210.49470610046387,362.67212813884004,0.4209894122009278
2021-02-09,CAT,SELL,-3,179.72610458507395,350.5247797215481,0.5391783137552218
2021-02-09,CRM,SELL,-3,235.9757338370296,643.9022781228903,0.7079272015110888
2021-02-09,CSCO,SELL,-13,41.94918218246839,491.23285113990227,0.5453393683720892
2021-02-09,CVX,SELL,-11,72.90929163644816,734.6093614906592,0.8020022080009297
