date,equity
2018-12-12,1170931.081671651
2018-12-13,1171798.1572684064
2018-12-14,1161905.6081353247
2018-12-17,1150591.4916531288
2018-12-18,1151390.651272766
2018-12-19,1142810.0880867492
2018-12-20,1135923.2970201331
2018-12-21,1125957.3589109674
2018-12-24,1111363.5295109139
2018-12-26,1136054.8363870601
2018-12-27,1139076.2879463853
2018-12-28,1141662.2530760022
2018-12-31,1145102.986640307
2019-01-02,1147261.9156129006
2019-01-03,1140679.0896187807
2019-01-04,1161856.0347160588
2019-01-07,1168395.240491979
2019-01-08,1175229.3132760557
2019-01-09,1182998.5188214208
2019-01-10,1186522.789991614
2019-01-11,1185428.3409379616
2019-01-14,1180683.7406350237
2019-01-15,1187542.0513227691
2019-01-16,1191921.1662703978
2019-01-17,1197087.1276895432
2019-01-18,1204023.653886448
2019-01-22,1193437.099282701
2019-01-23,1194083.7427063442
2019-01-24,1198887.882531098
2019-01-25,1209008.56302761
2019-01-28,1204580.0485867893
2019-01-29,1206097.9981987108
2019-01-30,1219943.6017316522
2019-01-31,1228989.8791749657
2019-02-01,1227739.6646162993
2019-02-04,1231366.7643089732
2019-02-05,1237590.0115276205
2019-02-06,1232289.4648974498
2019-02-07,1225657.0234065559
2019-02-08,1225375.427196556
2019-02-11,1224593.2689998976
2019-02-12,1231483.918800169
2019-02-13,1232536.4229489132
2019-02-14,1234849.3814191828
2019-02-15,1241342.3975268228
2019-02-19,1245498.5300126665
2019-02-20,1245950.467487149
2019-02-21,1239853.19646548
2019-02-22,1246202.8266354597
2019-02-25,1247482.2979127525
2019-02-26,1246917.6704897927
2019-02-27,1243002.7999728348
2019-02-28,1237851.7312890224
2019-03-01,1239564.2913960207
2019-03-04,1240910.6947149397
2019-03-05,1242413.4700756366
2019-03-06,1237510.339039691
2019-03-07,1231447.8040414923
2019-03-08,1229112.1667623974
2019-03-11,1241731.9985009497
2019-03-12,1247327.0879892113
2019-03-13,1252371.3632665945
2019-03-14,1249559.918212903
2019-03-15,1255468.2655828318
2019-03-18,1259748.5255701048
2019-03-19,1259548.0722955288
2019-03-20,1264019.8842390124
2019-03-21,1272383.3770002173
2019-03-22,1258557.7667909695
2019-03-25,1259687.3282996179
2019-03-26,1264897.8408917736
2019-03-27,1260507.5491740094
2019-03-28,1263718.5228225626
2019-03-29,1267183.9892907753
2019-04-01,1273742.1408914705
2019-04-02,1274710.9570603697
2019-04-03,1274256.304282917
2019-04-04,1277572.2360671752
2019-04-05,1284582.14247344
2019-04-08,1285097.6969354504
2019-04-09,1281764.6695578261
2019-04-10,1287103.574550733
2019-04-11,1282934.253769632
2019-04-12,1285901.4598117818
2019-04-15,1283122.1849660093
2019-04-16,1281296.7496418143
2019-04-17,1280765.293574293
2019-04-18,1281976.8955821467
2019-04-22,1282551.346589767
2019-04-23,1288556.0396292259
2019-04-24,1285545.2712798216
2019-04-25,1284657.5980208893
2019-04-26,1286764.3641929391
2019-04-29,1284620.9640419767
2019-04-30,1285120.284478944
2019-05-01,1279541.8953508108
2019-05-02,1274942.6652062205
2019-05-03,1285315.0741541632
2019-05-06,1280404.0237765918
2019-05-07,1269283.2120308524
2019-05-08,1266764.0872683409
2019-05-09,1263999.2146086565
2019-05-10,1268224.7762263245
2019-05-13,1251698.8302352552
2019-05-14,1259300.6445715774
2019-05-15,1265446.9491872168
2019-05-16,1267605.5964057017
2019-05-17,1259436.8166748416
2019-05-20,1251825.1941033595
2019-05-21,1259899.7782134353
2019-05-22,1256456.7839185786
2019-05-23,1248106.9214509132
2019-05-24,1249742.8845335115
2019-05-28,1245433.5100299185
2019-05-29,1241758.2919625123
2019-05-30,1244920.2238554696
2019-05-31,1242240.6981870518
2019-06-03,1244744.0813706461
2019-06-04,1254534.5883927802
2019-06-05,1256941.4596195393
2019-06-06,1262798.1722203055
2019-06-07,1271963.6900979362
2019-06-10,1274497.231052053
2019-06-11,1277900.3347192067
2019-06-12,1273832.8842484076
2019-06-13,1279046.2629213643
2019-06-14,1275426.8090803998
2019-06-17,1280009.8087881797
2019-06-18,1292047.9333146121
2019-06-19,1297045.4045544884
2019-06-20,1309888.0842641566
2019-06-21,1306449.1194688296
2019-06-24,1306502.7326204637
2019-06-25,1297063.5903648583
2019-06-26,1296917.9415701472
2019-06-27,1302033.172143803
2019-06-28,1305810.0747126278
2019-07-01,1309828.4071435437
2019-07-02,1313837.6871044138
2019-07-03,1319640.535507127
