,PPO,MinVariance,DJIA
2021-08-23,1334214.5439420477,1268470.0684284398,1373062.023078549
2021-08-24,1334823.9133711667,1261996.6526766485,1374249.1540686104
2021-08-25,1335761.2455712692,1259704.305089288,1375773.8607295444
2021-08-26,1326881.7758150522,1253137.9630334661,1368298.472143746
2021-08-27,1335224.6519355685,1254382.2429763125,1377728.429935403
2021-08-30,1334599.5890611534,1257099.0235286094,1375553.920465563
2021-08-31,1334116.1581961447,1256172.128340812,1374034.2227961482
2021-09-01,1332328.1962594606,1258150.0982155544,1372161.3153308155
2021-09-02,1338748.8781523663,1263479.1265993253,1377262.8972993565
2021-09-03,1335922.7140434694,1263917.4067688966,1374359.04830679
2021-09-07,1325334.0062234001,1246959.129816338,1363902.8544041747
2021-09-08,1322798.001883754,1248692.9398531015,1361224.4100299743
2021-09-09,1316413.944482633,1238970.3798632252,1355330.041312796
2021-09-10,1306879.0369395777,1234377.813034773,1344773.9711550393
2021-09-13,1316114.6544698214,1236799.0285722576,1354951.1794087947
2021-09-14,1304976.5691503233,1230738.6178729367,1343602.474290023
2021-09-15,1313493.796625765,1235142.6911855876,1352804.7506489868
2021-09-16,1309482.5283902604,1232799.0943135098,1350353.9877074794
2021-09-17,1303037.4147384767,1227584.0606514972,1343886.468930402
2021-09-20,1280874.965640738,1216060.2135481287,1320011.9456858353
2021-09-21,1277409.195305478,1215922.9330365092,1318044.6263197458
2021-09-22,1289843.8706828137,1221057.3847228885,1331197.1755359336
2021-09-23,1307011.5606816094,1233993.3014055677,1350878.565728404
2021-09-24,1306984.8742708236,1233727.7614424103,1352167.8497879338
2021-09-27,1309053.8017450243,1230718.7760442402,1354941.1614257563
2021-09-28,1289634.3532883667,1215729.445622121,1332816.2940976245
2021-09-29,1293617.5674063475,1222081.4565904767,1336341.8651890648
2021-09-30,1274814.1531162865,1207281.5875324043,1315094.6338901536
2021-10-01,1293991.7017707888,1220901.2539538317,1333844.9588105315
2021-10-04,1284331.1161129759,1217352.1298771347,1321272.9972477108
2021-10-05,1294564.5495320284,1223060.912806778,1333386.8637679531
2021-10-06,1297086.883092912,1228179.0351743489,1337362.6369456383
2021-10-07,1308323.5157372511,1236854.2191779274,1350494.6948328838
2021-10-08,1307352.046222386,1231661.4723452865,1350156.967374389
2021-10-11,1298330.3522635147,1225957.6772912238,1340435.1219860197
2021-10-12,1291484.5378955307,1220892.706896185,1335860.8502155952
2021-10-13,1291090.846356276,1223114.6447888312,1335840.2070990312
2021-10-14,1307810.665169052,1236407.227309356,1356619.3253723255
2021-10-15,1317945.9194392285,1243057.1397327764,1371470.8334392684
2021-10-18,1313397.5342467416,1239389.2937747608,1370066.0389995526
2021-10-19,1322591.5773474532,1249840.5125879045,1377787.019957416
2021-10-20,1330252.3956549736,1255886.3945463332,1383694.5941976905
2021-10-21,1327229.514206056,1257624.0652124062,1383451.2786399527
2021-10-22,1323446.1996911648,1256931.411110631,1386324.4665329163
2021-10-25,1324465.5657264688,1259835.3284168257,1388816.3639199305
2021-10-26,1324540.3305708948,1264193.4811427942,1389427.6126729003
2021-10-27,1317362.9883900834,1261621.501239914,1379084.196973279
2021-10-28,1329053.4192819912,1276020.4982842142,1388401.8319248075
2021-10-29,1331950.984686678,1282346.7960117976,1391863.1968522284
