,PPO,MinVariance,DJIA
2015-10-08,1001867.2806755182,955865.7124936834,956135.2177007786
2015-10-09,1002706.4788737121,956442.7921958005,958027.2298609132
2015-10-12,1005666.3823315246,958931.8608378405,960683.4944582935
2015-10-13,1000953.2171919722,955772.6649520718,957881.4545679964
2015-10-14,992154.4946534998,942033.0688136555,949069.6612044193
2015-10-15,1004434.8192905932,951557.2296691553,961238.1196148159
2015-10-16,1007914.5408029531,955242.6748206301,965400.1082745715
2015-10-19,1009599.4553816064,955827.4477256126,966217.041339836
2015-10-20,1008278.5114758068,956608.0699357386,965463.960262378
2015-10-21,1004649.0774889834,955333.6231633835,962744.2817697318
2015-10-22,1024084.958663396,976834.251989655,980719.4377607951
2015-10-23,1036258.3754254866,983929.125357289,989553.5738439477
2015-10-26,1035045.9461609541,983501.1841993608,988227.4677232582
2015-10-27,1033024.1211882341,981467.1877463032,985893.5297126956
2015-10-28,1043838.6484469812,986494.2897327554,997001.5851283354
2015-10-29,1041607.9376980565,988133.8317789081,995671.5361747796
2015-10-30,1036208.6922289444,982290.5987054503,990497.8823154198
2015-11-02,1046533.8530087178,988450.1498729291,999762.7728892127
2015-11-03,1049530.8271281195,989308.5103888471,1004775.4277398664
2015-11-04,1046924.7092887488,987144.7419241024,1001939.6547239354
2015-11-05,1046434.8787266978,987661.0800601136,1001706.9180616902
2015-11-06,1048367.3105702542,986610.6294388804,1004336.8971066286
2015-11-09,1037779.0939430185,979635.428729462,994251.678250381
2015-11-10,1038451.7553576517,983388.7518009114,995806.6877235846
2015-11-11,1035030.7034316821,982057.3789796156,992666.9880075452
2015-11-12,1019700.7354338721,968073.4090683309,978415.2900429999
2015-11-13,1007217.0194472885,959868.1438781845,967041.4219782924
2015-11-16,1022306.8613884987,972879.6419666769,980374.5494081315
2015-11-17,1024808.2370943343,974590.1260077097,980738.4947863155
2015-11-18,1040172.8083798325,987944.0757580358,994626.2473726769
2015-11-19,1043945.0872271501,993682.7824374333,994378.9441334535
2015-11-20,1048932.393994293,993503.1433656636,999485.2412646812
2015-11-23,1047894.4295958441,993679.6952282164,997739.5520131392
2015-11-24,1047533.867830454,991808.3210491167,998833.5786103946
2015-11-25,1048031.9784750675,991299.0489959763,998900.9353385267
2015-11-27,1048000.737177966,989551.5485953414,998900.9353385267
2015-11-30,1043796.1981127766,982886.90270834,993659.486658494
2015-12-01,1053981.8533636383,990495.7389481607,1003104.323743378
2015-12-02,1046153.921369716,983264.1394674258,994206.7737649595
2015-12-03,1030815.5175593399,973693.4311925023,980075.1131565651
2015-12-04,1054317.5732043355,993639.514333181,1000820.9854212659
2015-12-07,1048434.2932014612,994256.3827894783,994253.3210974088
2015-12-08,1040673.7914749234,985654.5209457878,985140.4486352376
2015-12-09,1032003.9719256253,980196.0919634851,980895.5509621553
2015-12-10,1037056.5742397066,983238.5185986542,985518.9605903998
2015-12-11,1018403.7209955277,972065.0110294777,968161.2960354487
2015-12-14,1026827.3887520485,980161.5017334584,973953.3175160021
2015-12-15,1037290.1408599342,990250.4434517033,982724.149227024
2015-12-16,1053300.899592641,1003200.2943838165,995295.2146823211
2015-12-17,1037540.7487149411,990564.223582555,981094.0068830911
2015-12-18,1017164.7144442486,972013.3407168556,960497.9622673085
2015-12-21,1024372.9573242423,977713.3150201091,967399.1245377713
2015-12-22,1035568.7267896077,987832.9569379662,976688.1102013025
2015-12-23,1045451.4533489642,996412.5620289822,987081.1985905248
2015-12-24,1042456.8063439205,995316.7416906824,984252.7636246507
2015-12-28,1040826.8416717497,995277.5364465346,982912.5290195238
2015-12-29,1052474.2148590763,1004515.2962487426,993718.9577208937
2015-12-30,1045471.1623362314,999519.7506926378,987151.8410127122
2015-12-31,1034493.6437951843,989147.9480171548,977123.2456173496
2016-01-04,1034493.6437951843,974468.0064011208,961641.2742753923
2016-01-05,1035361.9009656732,978043.3794830334,962186.3709191543
2016-01-06,1021814.4613614974,968790.8600551728,948046.8246450273
2016-01-07,998240.5872433219,957363.7016097461,926042.093464634
2016-01-08,987668.4472166132,949409.3042513935,916641.0108722522
2016-01-11,990319.66134914,953551.639025002,919563.6904959438
2016-01-12,998662.5568563401,958082.9596697337,926161.0355894333
2016-01-13,976158.2043305859,941300.8658269692,905703.9758321869
2016-01-14,991511.6973985843,952423.4302501186,918469.061521445
2016-01-15,968629.2975116315,936130.8292424089,896545.1036532427
2016-01-19,971533.4633779472,943665.9901407269,898111.8321019099
2016-01-20,960058.3972779396,932116.959720588,884133.2848364891
2016-01-21,965302.18410243,940343.1270402881,890634.6876635659
2016-01-22,978041.6311073607,939745.106249356,902457.1624899472
2016-01-25,966527.0716256525,936129.2205303356,890777.12250086
2016-01-26,982099.4183373735,953912.9390350413,906591.113227098
2016-01-27,968896.5507683108,953519.2156663296,894099.0687138293
2016-01-28,973975.620426671,958783.529149144,901118.6254934154
2016-01-29,999766.3153443935,978031.2210118123,923361.7337775154
2016-02-01,1000400.4176321743,983999.7738964846,922401.6539745781
2016-02-02,978902.1317878686,971358.575418703,905823.4108110945
2016-02-03,987663.073382283,977560.7418459732,916092.0261571914
2016-02-04,991970.8810359857,977964.8990490146,920573.6033253853
2016-02-05,973865.2228889405,967942.9867335471,908707.3740065019
2016-02-08,962945.4559155316,965018.3675734908,898730.3640078064
2016-02-09,963911.3065860291,965379.3957705649,898019.8874299312
2016-02-10,960159.3679516071,958889.145972657,892432.5099274508
2016-02-11,950331.3640784683,948176.8114308416,878157.8121045189
2016-02-12,969150.3951552188,964243.2339687957,895746.5704746875
2016-02-16,983447.882087795,971777.3605314018,908227.3888666009
2016-02-17,1001041.5141761244,979823.6082998906,922662.428559428
2016-02-18,997342.5496591092,979073.82528846,920396.9425083492
2016-02-19,996900.4350738208,980401.2153986768,919194.7070535418
2016-02-22,1008327.5586108742,990600.6000861758,932017.5661966044
2016-02-23,996138.2542200556,984990.1022463659,921425.912363311
2016-02-24,998570.9092325364,987451.1379405141,924409.7606579976
2016-02-25,1012474.1191116322,997660.7684464619,936314.5968820297
2016-02-26,1009179.9169766143,989288.0480580428,933100.4214340718
2016-02-29,1000403.9501134261,985170.0353546976,926176.6973977633
2016-03-01,1025576.3216732321,1001013.287090262,945723.6199017117
2016-03-02,1028344.9297056937,1003159.988794538,947643.669984451
2016-03-03,1031267.8094603005,1004465.6031252623,950143.5355448026
2016-03-04,1034301.0993589727,1007753.9016101199,953668.9757429255
2016-03-07,1038086.0675440438,1011287.6420556672,957436.133500378
2016-03-08,1033377.4038522867,1013635.9487956308,951276.2238087744
2016-03-09,1037089.1718940558,1014836.944359394,953309.5208132837
2016-03-10,1037349.0374391472,1014955.6765481114,953016.3273804224
2016-03-11,1050654.79584007,1023177.8442344264,965250.9377644642
2016-03-14,1051634.4171397358,1024607.4161877246,966138.0751593753
2016-03-15,1052919.5712893002,1026917.7957453905,967394.0864735533
2016-03-16,1058129.0244938273,1029273.4112907797,971556.6227489847
2016-03-17,1066035.8693952747,1034893.6929477421,980289.340408966
2016-03-18,1073022.888950616,1038211.5388838548,987063.8939351673
2016-03-21,1075274.588694375,1039952.8144493118,988273.3579168963
2016-03-22,1074828.3559393103,1037028.97414349,985957.4912236374
2016-03-23,1067156.9575586384,1035571.6515334076,981472.518838253
2016-03-24,1068381.5613115164,1036590.1662149315,982209.3904917052
2016-03-28,1068098.5789293249,1038369.423173174,983311.8503703689
2016-03-29,1074623.4883440544,1043080.2259656987,988791.5118694055
2016-03-30,1080257.819229272,1048021.3349687661,993476.6925458884
2016-03-31,1078692.969130245,1047091.7362427781,991706.3605889322
2016-04-01,1086975.5782025517,1053284.8443374909,997743.4948460056
2016-04-04,1082999.2656230382,1051408.438160935,994617.2664755925
2016-04-05,1074057.9798870669,1045394.5636055389,987121.0650117282
2016-04-06,1083229.1177595835,1049015.684244052,993442.521327714
2016-04-07,1070797.8474576767,1039534.0606756473,983680.2861970951
2016-04-08,1072255.0295641413,1041308.6316887466,985642.940779417
2016-04-11,1069699.8679018302,1036895.6903853476,984490.5383511139
2016-04-12,1079644.4383788197,1044931.4612983561,993734.0719135477
2016-04-13,1091818.7171885562,1047442.4861750668,1004221.8978146957
2016-04-14,1092385.5904708605,1046885.5436577096,1005239.6963098698
2016-04-15,1090313.8984255532,1049045.3890898298,1003615.2491689658
2016-04-18,1097515.8372286223,1056766.3774277742,1009598.4980435335
2016-04-19,1101485.667923492,1063754.9644454222,1012370.8571641985
2016-04-20,1101888.985412242,1058504.1706101706,1014763.6090983496
2016-04-21,1095544.8321100378,1043281.925694454,1008384.9817058031
2016-04-22,1094171.0791590812,1048543.2728577084,1009575.4981851468
2016-04-25,1093011.3083570686,1052380.9181438726,1008088.9406714273
2016-04-26,1093413.1918858262,1048039.7971185478,1008822.417107689
2016-04-27,1095473.230964971,1052783.6318059077,1011695.2089433087
2016-04-28,1083097.8016165965,1046439.910580178,999874.924579631
2016-04-29,1077828.6443422672,1042024.7697210399,996671.9204914611
2016-05-02,1085297.6882485177,1049928.0993960556,1003261.9275348937
2016-05-03,1076250.9876766286,1045333.1939923039,995397.2902443033
2016-05-04,1069344.3988476575,1045211.9891928169,989809.3103645795
2016-05-05,1068939.4422734054,1046578.1741562465,990339.2928156876
2016-05-06,1073857.248213471,1053665.081061047,994820.8699838815
2016-05-09,1071889.643220952,1055020.724846188,992873.8772098894
2016-05-10,1085221.603345967,1063710.3733448233,1005347.3575517462
2016-05-11,1073806.896145333,1051569.5771147842,993165.975411399
2016-05-12,1073813.3816816746,1054640.8800233789,993692.0150296408
2016-05-13,1064771.906532515,1043621.7082404401,983307.9075375026
2016-05-16,1075157.111456604,1050243.080143922,993143.0850761476
2016-05-17,1064563.3589959925,1037106.1134649409,983008.4712859363
2016-05-18,1065005.7253200787,1031452.1239589087,982819.9819703015
2016-05-19,1063395.4402804992,1034746.6119289136,977704.8134651247
2016-05-20,1068361.3856385944,1037222.2634316979,981379.9717890308
2016-05-23,1067146.3096387906,1034826.9001636647,980930.8174116813
2016-05-24,1081565.9493664848,1046800.0952767597,992881.7628756219
2016-05-25,1091543.3029370948,1051046.6933363504,1001038.4983677218
2016-05-26,1090812.2217279163,1051812.5160236736,999736.3778136356
2016-05-27,1094014.1708648158,1054421.73839476,1002255.9575383186
2016-05-31,1091677.6158804237,1052146.8558440146,997432.2300958404
2016-06-01,1090993.9072641348,1052716.029307988,997570.7768618359
2016-06-02,1094834.879087429,1057276.6125987133,1000312.359981517
2016-06-03,1092742.344706328,1057779.7095023189,998545.970857427
2016-06-06,1099318.7880707725,1062535.2480973164,1004897.6555587208
2016-06-07,1099703.6391766984,1063927.6660449463,1005904.1731709719
2016-06-08,1103252.3694343476,1067668.688344743,1009648.4405931729
2016-06-09,1102373.6139642238,1069498.4834724984,1008534.6998315863
2016-06-10,1096008.3348887428,1067857.8863272816,1001814.0316878905
2016-06-13,1087900.7554223877,1060728.7174535277,994363.8299407994
2016-06-14,1083876.827358961,1058290.2680023876,991130.4879441861
2016-06-15,1081994.9729527964,1057058.4689304298,989187.4380030603
2016-06-16,1086993.8284502362,1063688.220175835,994398.5487746497
2016-06-17,1082803.2045957728,1059700.5852872818,991149.5449697064
2016-06-20,1089997.0619321666,1065906.4249734334,998423.0858997615
2016-06-21,1092138.3957905958,1066909.3856234942,999817.2058873941
2016-06-22,1089453.7129016465,1063561.602044266,997075.0751520373
2016-06-23,1103782.7175422339,1074469.572619274,1009985.9908957798
2016-06-24,1065070.5536010107,1051068.9413026294,975761.7635239989
2016-06-27,1048174.8463407734,1040402.2774424948,961153.4582313263
2016-06-28,1065310.5749077564,1053341.1118262315,976264.8032838542
2016-06-29,1083560.6911433756,1068042.0599390997,992244.1191826375
2016-06-30,1099030.8789751725,1082384.020170977,1005439.3569852924
2016-07-01,1101220.5503036762,1083074.2801291763,1006526.0455324912
2016-07-05,1094781.6552012828,1084207.453169827,1000427.7973659905
2016-07-06,1101792.8024582572,1086851.17488509,1004801.7132923082
2016-07-07,1101017.6850476435,1083288.6214156328,1003526.6449526099
2016-07-08,1118535.4602604597,1093799.0963040057,1017593.7964343866
2016-07-11,1123257.895614299,1096967.9115913433,1022090.4877952345
2016-07-12,1130078.5533362152,1097287.2275622664,1028861.0984885697
2016-07-13,1130998.9350973172,1100480.0179008937,1030232.1090946806
2016-07-14,1138048.9843893084,1103763.3484860742,1037762.5912998545
2016-07-15,1138231.5648988832,1103982.0106136822,1038331.2354176791
2016-07-18,1139082.1517782253,1104184.5923107006,1039256.4868636309
2016-07-19,1139743.8626456968,1109020.4572245383,1040712.1588532316
2016-07-20,1144499.7706973492,1108505.5562498746,1042731.9845121143
2016-07-21,1138625.470935727,1105080.7347342477,1038369.3494687196
2016-07-22,1142186.235435436,1111177.8088407626,1041376.0880986576
2016-07-25,1139087.1192017558,1108310.8643389521,1037014.0006709388
2016-07-26,1138198.2897014352,1097669.2823381203,1035931.1454334712
2016-07-27,1138520.106366729,1090803.4701925798,1035842.5412171152
2016-07-28,1138002.2041674668,1092084.907877341,1034955.4038222042
2016-07-29,1138258.679758255,1092110.1729050681,1033603.4502416136
2016-08-01,1137107.2224815073,1092448.1716832311,1032048.4407684099
2016-08-02,1131363.5814055838,1088489.5396501152,1026960.1054313509
2016-08-03,1134200.4451283948,1087558.454925711,1029272.1388148787
2016-08-04,1134535.1923936917,1087781.1942783955,1029106.7588807656
2016-08-05,1147951.9557272978,1092974.6830169188,1039844.0784838406
2016-08-08,1147181.4644500078,1090374.0592369516,1039045.5453052854
2016-08-09,1146849.2188359208,1090178.8394394866,1039256.4868636309
2016-08-10,1144957.3165067744,1092581.8408918425,1037159.7759638556
2016-08-11,1152597.5760869856,1097881.0583598146,1043768.8400328087
2016-08-12,1150861.5441892557,1097277.3266973891,1041691.295681689
2016-08-15,1153763.8214675628,1095146.1169376872,1045032.2989201786
2016-08-16,1148053.829610307,1086306.60286724,1040320.1755524429
2016-08-17,1149368.369456189,1090584.7255522802,1041549.3536985032
2016-08-18,1150495.6240990786,1091896.3496067228,1042881.7026378976
2016-08-19,1149180.7047366237,1086350.5146557218,1040351.061076562
2016-08-22,1148021.5905627226,1083886.5288420497,1039052.8833553421
2016-08-23,1150557.0455328852,1085417.4669808298,1040055.567657862
2016-08-24,1146359.4862374978,1081957.1574948917,1036364.6380024906
2016-08-25,1145686.0046649394,1079373.9279014496,1034510.1922777209
2016-08-26,1143155.991909018,1074561.3051825552,1031537.6248659573
2016-08-29,1148752.1987732796,1081151.6173421815,1037570.8162901645
2016-08-30,1145989.7745976446,1078091.8893992484,1034840.5140534063
2016-08-31,1143556.3229830046,1077412.4887579842,1031844.9467832563
2016-09-01,1143149.7748239245,1080317.4512543576,1032877.8594710843
2016-09-02,1146270.3995315956,1083618.360019834,1036952.3391458357
2016-09-06,1149969.8414115054,1087818.997448215,1039540.6993994081
2016-09-07,1148802.4802341189,1085271.4678361395,1038868.9940113844
2016-09-08,1144984.3357574125,1082741.4140676053,1036276.5814018106
2016-09-09,1121443.3205879582,1060822.3744208175,1014156.8509294845
2016-09-12,1137723.6556055702,1077580.0374979721,1027593.8062914689
2016-09-13,1122530.2224718397,1063636.111465878,1013108.2764333265
2016-09-14,1122841.7733408774,1062844.056466701,1011314.9446179839
2016-09-15,1134792.2025510538,1072797.1644026502,1021280.2356412158
2016-09-16,1131431.320825617,1072274.841043553,1016307.4472117655
2016-09-19,1129325.0200457077,1070070.0415572007,1016103.8437034766
2016-09-20,1131336.5601293908,1072248.3033641023,1016652.8831801049
2016-09-21,1141357.133470229,1078927.6850619568,1025834.6456943006
2016-09-22,1148332.2606913068,1085883.4033353396,1031372.7925475203
2016-09-23,1138345.2331138486,1079642.5689310585,1024026.1996863039
2016-09-26,1128008.7878340508,1071180.34729827,1014682.8905477263
2016-09-27,1136102.2797552072,1079776.9724794105,1022167.373036127
2016-09-28,1140854.1672035973,1076609.118235794,1028388.3966371579
2016-09-29,1129103.9845867786,1065595.0562505813,1017409.249951618
2016-09-30,1139108.9659015818,1075237.5817931783,1026645.0073714546
2016-10-03,1135406.4266966786,1070143.9379351984,1023600.045167341
2016-10-04,1132544.9449797042,1064234.5132064754,1018811.1460818481
2016-10-05,1136191.7639341773,1065251.627982055,1025124.1691164254
2016-10-06,1135915.5395516795,1057282.154998763,1024421.5782042827
2016-10-07,1132245.3453613033,1055514.4924449457,1022850.9069227494
2016-10-10,1139260.8764355043,1056937.08122851,1027816.3573021428
2016-10-11,1125395.7612254834,1045478.1365994764,1016579.940772079
2016-10-12,1126489.2694735525,1048511.4955005783,1017451.3068355251
2016-10-13,1123788.9819149787,1048753.3585755245,1014913.3272241328
2016-10-14,1126738.280817649,1046948.3039813164,1017125.0374158411
2016-10-17,1122989.6827275984,1044308.1144953582,1014210.1886963145
2016-10-18,1127012.0375727878,1048776.0622984248,1018446.1054723124
2016-10-19,1127289.5584405707,1050221.1917601353,1020727.2533317211
2016-10-20,1126248.755338523,1056003.940814034,1018469.1053306991
2016-10-21,1126629.0504183574,1056227.738964864,1017536.0777421498
2016-10-24,1131441.6013616964,1059419.3898167475,1021871.7700942917
2016-10-25,1128704.6941493063,1056612.3764567822,1018857.1457986213
2016-10-26,1130229.2621972612,1056145.3192098413,1020542.8163720878
2016-10-27,1128370.236060833,1057549.946918638,1018880.145657008
2016-10-28,1124034.8288093577,1055314.7316450803,1018404.0485884056
2016-10-31,1121675.6840044998,1055431.9350100905,1017351.5312593812
2016-11-01,1115359.98726178,1048611.3232136006,1011445.6057182465
2016-11-02,1110066.8050329906,1045832.1832835132,1007102.0277003724
2016-11-03,1106970.5540671288,1045872.607771297,1005477.471036333
2016-11-04,1104325.7553111003,1041564.7326913906,1003100.380910512
2016-11-07,1127838.343087251,1059530.8138028444,1023922.4812772938
2016-11-08,1133183.1366968527,1065627.5875854003,1028023.9036432981
2016-11-09,1150055.550961083,1070579.51403108,1042432.5482605482
2016-11-10,1155326.574963715,1067320.2920800159,1054667.8157834008
2016-11-11,1158633.5757158413,1070290.38837316,1056898.4734774942
2016-11-14,1159421.8310960263,1072535.9041461793,1058077.7090739151
2016-11-15,1165252.9968273412,1079006.229077284,1061126.614110895
2016-11-16,1163529.1928169834,1079868.6603153213,1058046.9330729311
2016-11-17,1164381.3255293856,1077661.1655233977,1060047.7017062937
2016-11-18,1162375.9758379196,1073195.1413079363,1058035.1045743325
2016-11-21,1166358.1569256512,1077442.302829487,1063012.383452325
2016-11-22,1170493.3158126094,1081749.529908054,1066779.5412097771
2016-11-23,1173126.5110062545,1086521.7600046135,1070105.4302556128
2016-11-25,1177637.7051071096,1092802.422803155,1073972.473112344
2016-11-28,1174581.746122391,1092025.6799296704,1070930.906125421
2016-11-29,1175684.2159392613,1093028.719091544,1072259.859847625
2016-11-30,1171542.9261315293,1083939.7823380781,1072370.9163066915
2016-12-01,1171257.0631557002,1084688.0776902218,1076203.6784221134
2016-12-02,1170717.0426895937,1085375.4860492267,1074997.5001344397
2016-12-05,1175898.8803278618,1084980.0253483136,1077566.9128856268
2016-12-06,1177351.7343852397,1086906.4955163694,1079559.795853257
2016-12-07,1194743.4645109863,1102602.238647009,1096261.4168285145
2016-12-08,1196797.7663019537,1102182.907036126,1099917.0800343596
2016-12-09,1205598.2279251325,1112260.7886574236,1107882.0405167695
2016-12-12,1209214.726007204,1118116.0242763383,1110101.5268510752
2016-12-13,1218519.4621631198,1122447.6726374086,1116537.9824589938
2016-12-14,1211233.7888386308,1115181.2619414686,1109882.8091501324
2016-12-15,1214897.083847954,1118125.1375948451,1113231.1504386785
2016-12-16,1213632.8051520016,1122579.013355461,1112735.9963445559
2016-12-19,1216124.1626570015,1124219.607909516,1114959.4255117276
2016-12-20,1220977.2676088735,1126161.5974256068,1120093.6510424248
2016-12-21,1218731.244357867,1123864.5933967545,1118262.3146991767
2016-12-22,1217669.8590111171,1122832.650695934,1116968.0798108228
2016-12-23,1218752.238175601,1124330.6153680237,1117805.2746560946
2016-12-27,1219292.3582770114,1123920.489977682,1118434.9231602114
2016-12-28,1211518.201274312,1117444.9817570029,1112190.352085118
2016-12-29,1211533.2879582404,1119074.3245023487,1111410.8759320828
2016-12-30,1206808.621905012,1115105.5408945158,1108204.4766267226
2017-01-03,1206808.621905012,1120644.2148601173,1114886.4831037018
2017-01-04,1212198.7965537158,1123935.6219827146,1118273.4860589644
2017-01-05,1210519.4516753133,1125130.073184375,1115869.4532418903
2017-01-06,1215798.601639556,1124621.4794548373,1119487.0023966949
2017-01-09,1213368.307528874,1121014.5638645925,1115201.690686733
2017-01-10,1212448.811861003,1118058.4479389102,1113415.5873983118
2017-01-11,1217734.559202786,1119681.9746293772,1118953.0771127206
2017-01-12,1213390.0412770275,1118725.3240787284,1115404.637056211
2017-01-13,1214529.3532757636,1116210.8786410063,1115109.143637511
2017-01-17,1212450.7539666204,1122449.4467626319,1111802.8592328716
2017-01-18,1213218.157936495,1121579.0039969208,1110566.4525598898
2017-01-19,1208246.1904244956,1118262.2175588263,1106511.0299106587
2017-01-20,1215130.2713886672,1122713.4934061933,1111829.8019241244
2017-01-23,1213240.011685404,1119704.1465961793,1110293.3018607653
2017-01-24,1218314.8481550284,1117133.3583905345,1116622.0962268075
2017-01-25,1226519.8183740997,1118334.4349856882,1125358.64719652
2017-01-26,1226273.2128270534,1115427.6222015705,1127175.526485925
2017-01-27,1229786.0317880216,1118214.6311349394,1126775.6575194038
2017-01-30,1224086.1851006341,1118580.4143086434,1119898.0427230035
2017-01-31,1219719.6572161037,1118142.472427095,1113895.6272997805
2017-02-01,1220770.476682305,1118988.5412564215,1115401.2418390205
2017-02-02,1222844.6256434207,1118764.908957311,1115063.1439207378
2017-02-03,1233367.2647086703,1122240.2044889492,1125524.1366537681
2017-02-06,1231403.0030670064,1119492.4643829684,1124456.3956089546
2017-02-07,1234004.8584950771,1122350.595018165,1126579.9396768478
2017-02-08,1236055.659144275,1126785.4776007193,1124564.0568508308
2017-02-09,1242688.0869241261,1132050.0600029852,1131184.401802707
2017-02-10,1246377.7337888477,1131887.5924137598,1136622.0064178368
2017-02-13,1254513.0666341183,1134949.794121398,1144629.1333072886
2017-02-14,1260354.0896590687,1138903.2779729427,1149802.1300278376
2017-02-15,1268012.2232293074,1146233.3774289098,1155827.435786312
2017-02-16,1270044.8936469483,1150116.60896604,1156271.0044837676
2017-02-17,1272868.81613507,1150423.2210469244,1156511.0791960696
2017-02-21,1280725.368184215,1159912.925553167,1163181.25717445
2017-02-22,1281691.3411618872,1162394.2289764509,1165009.3078236429
2017-02-23,1283053.7017331282,1167108.4560951425,1166956.3005976349
2017-02-24,1285875.7485749787,1172634.018374892,1167597.7776003503
2017-02-27,1286628.6626084791,1170583.7696572416,1168477.029329529
2017-02-28,1285025.0189174672,1169507.8423817924,1167063.961839511
2017-03-01,1302495.9117697424,1181888.6585571878,1184072.3571163916
2017-03-02,1295094.9322257824,1179256.1492975443,1177759.3340818144
2017-03-03,1295315.8988857274,1178965.1162351426,1177912.995040464
2017-03-06,1291770.4534926605,1176948.3369145242,1175032.3175391115
2017-03-07,1290193.2528262814,1175094.018802993,1173373.589656898
2017-03-08,1287656.9815030422,1174621.144544863,1169502.7134904354
2017-03-09,1287527.7898088442,1177279.8110039313,1169640.6031176199
2017-03-10,1291250.187667598,1182025.5162606211,1172152.2971765704
2017-03-13,1289232.8301300963,1183003.61737468,1170946.6665045724
2017-03-14,1287902.4389220509,1181860.9606324085,1168473.0864966626
2017-03-15,1294412.3300553632,1189599.7246427673,1174794.5428126482
2017-03-16,1292869.1105299138,1188155.499379556,1173922.6291335262
2017-03-17,1288663.655988957,1187350.394824295,1172804.9455390736
2017-03-20,1289745.8327618681,1188156.3146450387,1172313.734277817
2017-03-21,1276806.6297648153,1183771.850633958,1158976.1163994356
2017-03-22,1275645.6837113695,1183273.374577554,1158599.9044301123
2017-03-23,1274012.4465219139,1180305.6943599363,1158335.187012396
2017-03-24,1272291.1203384441,1178792.681216625,1154978.5219655766
2017-03-27,1269656.5058596903,1176605.6372112317,1152413.5996629316
2017-03-28,1277748.480708502,1182025.99783393,1160854.109598268
2017-03-29,1275285.4974252533,1179046.718329267,1158488.8479710456
2017-03-30,1279157.7219855858,1181749.21923056,1162367.6098032405
2017-03-31,1276809.255721363,1180210.0738685245,1158707.5656719885
2017-04-03,1275539.018424632,1181161.5977323013,1157978.032068593
2017-04-04,1278486.4552163207,1181931.806551481,1160166.6328787794
2017-04-05,1275835.5428164557,1182292.1958162254,1157862.4851609843
2017-04-06,1276667.9058425135,1181519.6423122413,1158692.3419561991
2017-04-07,1276949.575931251,1182599.357726517,1158308.2443211433
2017-04-10,1276454.318309489,1182247.6780718341,1158415.9055630197
2017-04-11,1276521.6188070646,1184336.992648508,1158039.1459780203
2017-04-12,1273955.2086349675,1186035.5435386188,1154705.918882128
2017-04-13,1265166.2847876397,1180383.1540818012,1146933.281025084
2017-04-17,1275888.2009550207,1188069.0256327624,1157232.7271337323
2017-04-18,1271001.7373414016,1188304.8513462262,1150860.2330367556
2017-04-19,1265382.090955986,1184600.6518683601,1144199.0359554596
2017-04-20,1275965.1860787438,1190805.4491820931,1153968.609136135
2017-04-21,1274019.4341656377,1188038.0377503051,1152232.9960130292
2017-04-24,1287383.1734191652,1194938.4175238544,1164352.7166282733
2017-04-25,1299735.5164247835,1206450.8155018971,1177375.1269236233
2017-04-26,1299621.255538294,1205904.2570197396,1176195.8913272023
2017-04-27,1299893.8610708627,1205377.2924580118,1176545.8177440842
2017-04-28,1296953.4519464164,1202140.401208363,1174256.7842189427
2017-05-01,1295880.671666956,1201733.7780704615,1172739.9983199153
2017-05-02,1298204.227747011,1201917.8717419398,1174782.8238371846
2017-05-03,1298503.4662830504,1200907.9803664163,1175231.9782145342
2017-05-04,1297398.5134364075,1202462.7258900406,1174871.4280535406
2017-05-05,1300312.8746481782,1208175.5276891585,1177981.8850924883
2017-05-08,1300655.4098373677,1210063.6092870277,1178281.3213440548
2017-05-09,1299232.866074165,1208920.2802291557,1176234.5529939188
2017-05-10,1298590.6413742541,1207418.6033548126,1174402.5595118597
2017-05-11,1295875.7708966203,1205204.974173091,1173074.1534053318
2017-05-12,1294339.3415952746,1205901.479179224,1171795.032709632
2017-05-15,1300096.1733375187,1209931.6359933666,1176579.9889622584
2017-05-16,1300284.801416921,1206462.1692044758,1176457.213527728
2017-05-17,1279233.2008796958,1196141.6329891528,1155550.9993931323
2017-05-18,1281169.1823236702,1204363.0930078416,1158696.2847890656
2017-05-19,1287524.376863437,1211940.6811740159,1166648.978680336
2017-05-22,1292086.533045532,1214734.3958206829,1171695.2571334883
2017-05-23,1295205.0650864064,1213635.1416013194,1174111.008926026
2017-05-24,1299100.1455515625,1216798.5806201338,1178289.2070097872
2017-05-25,1305858.3805819668,1222540.7640484874,1182244.1969440635
2017-05-26,1305637.0442765956,1221932.5141337807,1182094.4788182804
2017-05-30,1304356.0333968312,1223601.7521597892,1179245.3439798583
2017-05-31,1302457.9344974728,1226299.496938075,1178077.827358901
2017-06-01,1310351.1749707067,1236254.4922959418,1185677.7472317754
2017-06-02,1315566.6090648228,1238628.7143181583,1189160.5829303155
2017-06-05,1315345.8787626538,1237604.756361966,1187912.895374411
2017-06-06,1311743.2987829915,1234357.5622190125,1185231.9880716163
2017-06-07,1315022.9097256693,1236880.1980963303,1187332.5322811226
2017-06-08,1314920.5310798334,1229553.656529942,1187828.2339909212
2017-06-09,1317404.7472470189,1233949.4894501194,1192843.7364430896
2017-06-12,1316202.9948440704,1232075.3844879393,1190808.1394527415
2017-06-13,1321051.5741272327,1235188.7214851263,1196012.0216974092
2017-06-14,1323285.1179787742,1239746.8334015156,1198596.5486412505
2017-06-15,1320795.481962045,1238590.854767143,1197774.4679886329
2017-06-16,1318778.3924823317,1235812.609971479,1199141.5357618774
