date,equity
2018-12-14,1590980.1706793427
2018-12-17,1558664.1764309914
2018-12-18,1561366.2487511171
2018-12-19,1540560.5079983613
2018-12-20,1516053.8703707396
2018-12-21,1494829.2075176297
2018-12-24,1453937.609093132
2018-12-26,1522492.5312430484
2018-12-27,1540880.0973568258
2018-12-28,1537091.7058704959
2018-12-31,1554023.488366699
2019-01-02,1551943.0502896393
2019-01-03,1515694.3974708805
2019-01-04,1562907.3231161544
2019-01-07,1570201.0709470634
2019-01-08,1583346.9981719481
2019-01-09,1585302.6963099067
2019-01-10,1593315.2025693427
2019-01-11,1593321.3490109716
2019-01-14,1586528.0705558185
2019-01-15,1599154.0955817343
2019-01-16,1603481.9664501434
2019-01-17,1613689.8367971904
2019-01-18,1634341.2931652463
2019-01-22,1616965.8639086373
2019-01-23,1628441.9909783134
2019-01-24,1627319.5531368086
2019-01-25,1632870.6217785373
2019-01-28,1617543.0622024734
2019-01-29,1617517.5826665182
2019-01-30,1635255.7147865936
2019-01-31,1642609.4221321098
2019-02-01,1647228.0461810736
2019-02-04,1657852.408363698
2019-02-05,1665632.303205056
2019-02-06,1665303.6891214317
2019-02-07,1652193.7001510374
2019-02-08,1651658.9623377528
2019-02-11,1651009.160215895
2019-02-12,1673412.423845312
2019-02-13,1679487.745867065
2019-02-14,1671178.4231392434
2019-02-15,1694515.1914648905
2019-02-19,1694648.7846832974
2019-02-20,1698121.4421536236
2019-02-21,1696165.1467690496
2019-02-22,1707030.8863740321
2019-02-25,1711626.0191830585
2019-02-26,1710881.8917963773
2019-02-27,1708978.718383414
2019-02-28,1706080.2615850866
2019-03-01,1714653.506577919
2019-03-04,1704888.2070640747
2019-03-05,1703999.957720724
2019-03-06,1696344.6576089256
2019-03-07,1684317.7413933377
2019-03-08,1682295.6186817565
2019-03-11,1702339.3730610611
2019-03-12,1702893.9864958145
2019-03-13,1713798.1910293042
2019-03-14,1716003.4102889923
2019-03-15,1725899.1491845527
2019-03-18,1730842.2392737486
2019-03-19,1728477.2385621695
2019-03-20,1718665.5906974217
2019-03-21,1733413.2845899635
2019-03-22,1705255.7575386213
2019-03-25,1704846.3233301004
2019-03-26,1714676.8939583604
2019-03-27,1709794.0910246645
2019-03-28,1715003.2258914472
2019-03-29,1727044.1958353797
2019-04-01,1746168.750919607
2019-04-02,1742967.6542551648
2019-04-03,1746801.0218678908
2019-04-04,1752145.084990848
2019-04-05,1756162.5429318065
2019-04-08,1754801.388949575
2019-04-09,1744442.271591653
2019-04-10,1748945.8639427833
2019-04-11,1749072.7028054986
2019-04-12,1765353.0473937786
2019-04-15,1763824.930533273
2019-04-16,1767757.779236328
2019-04-17,1766227.0127935237
2019-04-18,1774239.2194043829
2019-04-22,1771557.7221619103
2019-04-23,1782038.754888947
2019-04-24,1778370.069290429
2019-04-25,1772779.5167709189
2019-04-26,1776856.0647383146
2019-04-29,1775969.120892508
2019-04-30,1780595.2138154765
2019-05-01,1766725.4678450185
2019-05-02,1762125.7769842746
2019-05-03,1776011.6873544974
2019-05-06,1771042.710407157
2019-05-07,1743888.4396598004
2019-05-08,1740014.726941995
2019-05-09,1733425.9016861112
2019-05-10,1743922.8408512382
2019-05-13,1707882.0387476129
2019-05-14,1721081.9345525978
2019-05-15,1727943.7970142136
2019-05-16,1744976.0853398573
2019-05-17,1738210.1565842957
2019-05-20,1733380.1234474918
2019-05-21,1742315.5672850655
2019-05-22,1740738.4039610254
2019-05-23,1727036.0815166153
2019-05-24,1731669.303137004
2019-05-28,1714942.0935137374
2019-05-29,1702131.490430844
2019-05-30,1706710.0463902985
2019-05-31,1684660.406694891
2019-06-03,1690472.603175693
2019-06-04,1720314.127394184
2019-06-05,1737907.8964898137
2019-06-06,1748318.4687871444
2019-06-07,1764659.720037785
2019-06-10,1767380.0758860547
2019-06-11,1769499.3576227755
2019-06-12,1767791.0810613432
2019-06-13,1775049.1955197533
2019-06-14,1774063.1060115115
2019-06-17,1774570.9152949608
2019-06-18,1794678.0428909222
2019-06-19,1800099.8074098597
2019-06-20,1814336.1479605709
2019-06-21,1813587.0991583285
2019-06-24,1812211.8531665262
2019-06-25,1799793.525863381
2019-06-26,1797409.428686934
2019-06-27,1797269.6653766432
2019-06-28,1801406.0375141178
2019-07-01,1813490.7617601196
2019-07-02,1819708.18413091
2019-07-03,1833409.935568652
2019-07-05,1829060.717918359
2019-07-08,1821194.3025765305
2019-07-09,1819336.8067782633
2019-07-10,1824794.6426750873
2019-07-11,1833003.1279281634
2019-07-12,1845605.8282692302
2019-07-15,1849092.4816305165
2019-07-16,1845970.9423173382
2019-07-17,1836656.6246382857
2019-07-18,1842795.511930343
2019-07-19,1834071.4489878546
2019-07-22,1835287.095749631
2019-07-23,1846349.392283431
2019-07-24,1844179.4871644513
2019-07-25,1838364.0048792567
2019-07-26,1842434.6122043808
2019-07-29,1846726.5771677834
2019-07-30,1844855.9207473753
2019-07-31,1827822.422416489
2019-08-01,1808866.9395459183
2019-08-02,1800707.921382098
2019-08-05,1754752.4020045665
2019-08-06,1774964.7622264107
2019-08-07,1770474.5964049327
2019-08-08,1794799.501850336
2019-08-09,1793543.9378501272
2019-08-12,1776386.6017306834
2019-08-13,1801728.5166241706
2019-08-14,1754246.2828614477
2019-08-15,1760078.9305847883
2019-08-16,1781675.1950707568
2019-08-19,1796501.029086155
2019-08-20,1782614.2830741943
2019-08-21,1796454.8700937543
2019-08-22,1797442.7379990704
2019-08-23,1757731.1950803713
2019-08-26,1778810.9900948766
2019-08-27,1775343.3656389834
2019-08-28,1788109.126235377
2019-08-29,1808256.1219883747
2019-08-30,1811048.6859867743
2019-09-03,1796390.000945283
2019-09-04,1814356.389315215
2019-09-05,1836474.7680401192
2019-09-06,1839720.7190882661
2019-09-09,1838027.946843041
2019-09-10,1838271.3314573115
2019-09-11,1852446.9231604845
2019-09-12,1856165.8726704933
2019-09-13,1856813.3187547068
2019-09-16,1846009.9376955812
2019-09-17,1849967.3111730735
2019-09-18,1852238.7077840127
2019-09-19,1849773.8569104997
2019-09-20,1844062.7028746489
2019-09-23,1846067.5277926468
2019-09-24,1835464.0314955495
2019-09-25,1844869.5806083984
2019-09-26,1840207.5320897615
2019-09-27,1835728.6345483593
2019-09-30,1843262.5397964437
2019-10-01,1819357.1415297135
2019-10-02,1786924.5865497147
2019-10-03,1795798.2615734548
2019-10-04,1820654.6518064423
2019-10-07,1815169.5898796069
